image,class,class_index,label,fpath
2015_03836.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03837.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03838.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03839.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03840.jpg,"['Chair', 'Bicycle', 'Table', 'People']","[0, 10, 11, 6]",10,./ExDark/Chair
2015_03841.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03842.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03843.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03844.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03845.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03846.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_03847.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03848.jpg,"['Chair', 'Table', 'People']","[10, 11, 6]",6,./ExDark/Chair
2015_03849.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03850.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03851.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03852.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03853.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03854.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03855.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03856.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03857.jpg,"['Dog', 'Chair']","[8, 6]",6,./ExDark/Chair
2015_03858.jpg,"['Chair', 'Table', 'People']","[10, 11, 6]",6,./ExDark/Chair
2015_03859.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03860.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",11,./ExDark/Chair
2015_03861.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03862.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03863.jpg,"['Bottle', 'Table', 'Chair']","[2, 11, 6]",6,./ExDark/Chair
2015_03864.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03865.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03866.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03867.JPG,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03868.JPG,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03869.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",11,./ExDark/Chair
2015_03870.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03871.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03872.jpg,"['Bottle', 'Table', 'Chair']","[2, 11, 6]",6,./ExDark/Chair
2015_03873.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03874.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03875.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",11,./ExDark/Chair
2015_03876.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03877.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03878.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03879.jpg,"['Cup', 'People', 'Chair']","[10, 6, 7]",10,./ExDark/Chair
2015_03880.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_03881.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03882.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03883.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03884.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03885.jpg,"['Chair', 'People']","[10, 6]",6,./ExDark/Chair
2015_03886.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",11,./ExDark/Chair
2015_03887.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_03888.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03889.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03890.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03891.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03892.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03893.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03894.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03895.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03896.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03897.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03898.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_03899.jpg,"['Chair', 'People']","[10, 6]",6,./ExDark/Chair
2015_03900.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03901.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03902.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03903.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03904.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03905.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03906.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_03907.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03908.jpg,"['Dog', 'Chair']","[8, 6]",6,./ExDark/Chair
2015_03909.jpg,"['Table', 'Dog', 'Chair']","[8, 11, 6]",11,./ExDark/Chair
2015_03910.jpg,"['Cup', 'Table', 'Chair']","[11, 6, 7]",11,./ExDark/Chair
2015_03911.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03912.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03913.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03914.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03915.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03916.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",10,./ExDark/Chair
2015_03917.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03918.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03919.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03920.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",10,./ExDark/Chair
2015_03921.jpg,"['Chair', 'Table', 'People']","[10, 11, 6]",10,./ExDark/Chair
2015_03922.jpg,"['People', 'Dog', 'Chair']","[8, 10, 6]",10,./ExDark/Chair
2015_03923.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_03924.jpg,"['Car', 'Chair']","[4, 6]",6,./ExDark/Chair
2015_03925.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_03926.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03927.jpg,"['People', 'Bottle', 'Chair']","[2, 10, 6]",6,./ExDark/Chair
2015_03928.jpg,"['Chair', 'People']","[10, 6]",6,./ExDark/Chair
2015_03929.jpg,"['Cup', 'Table', 'Chair']","[11, 6, 7]",11,./ExDark/Chair
2015_03930.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_03931.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03932.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03933.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03934.JPG,['Chair'],[6],6,./ExDark/Chair
2015_03935.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_03936.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_03937.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03938.jpg,"['Cup', 'Table', 'People', 'Chair']","[10, 11, 6, 7]",11,./ExDark/Chair
2015_03939.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03940.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03941.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03942.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03943.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03944.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03945.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03946.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03947.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03948.jpg,"['Car', 'Chair']","[4, 6]",6,./ExDark/Chair
2015_03949.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03950.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03951.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03952.jpg,"['Bus', 'Chair']","[3, 6]",6,./ExDark/Chair
2015_03953.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03954.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03955.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03956.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03957.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03958.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03959.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_03960.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03961.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03962.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03963.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_03964.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03965.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03966.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03967.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03968.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03969.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03970.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03971.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03972.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03973.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03974.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03975.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03976.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03977.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03978.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03979.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03980.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03981.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03982.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_03983.jpg,"['Cup', 'Table', 'Chair']","[11, 6, 7]",11,./ExDark/Chair
2015_03984.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03985.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03986.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03987.jpg,"['Cup', 'Car', 'Chair', 'Bicycle', 'Bottle', 'Table']","[0, 2, 4, 6, 7, 11]",6,./ExDark/Chair
2015_03988.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_03989.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03990.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03991.jpg,"['Cup', 'Table', 'Chair']","[11, 6, 7]",11,./ExDark/Chair
2015_03992.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03993.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03994.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03995.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03996.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_03997.jpg,"['Chair', 'Table', 'People']","[10, 11, 6]",6,./ExDark/Chair
2015_03998.jpg,['Chair'],[6],6,./ExDark/Chair
2015_03999.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_04000.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04001.jpg,"['People', 'Car', 'Table', 'Chair']","[10, 11, 4, 6]",10,./ExDark/Chair
2015_04002.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04003.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04004.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04005.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_04006.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04007.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04008.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04009.jpg,"['Cup', 'Bottle', 'Table', 'Chair']","[2, 11, 6, 7]",11,./ExDark/Chair
2015_04010.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04011.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04012.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04013.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04014.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04015.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",6,./ExDark/Chair
2015_04016.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04017.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04018.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04019.jpg,"['Chair', 'People']","[10, 6]",6,./ExDark/Chair
2015_04020.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04021.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04022.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04023.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04024.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04025.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_04026.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04027.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04028.jpg,"['Car', 'Chair']","[4, 6]",6,./ExDark/Chair
2015_04029.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04030.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04031.jpg,"['Cup', 'Table', 'Chair']","[11, 6, 7]",11,./ExDark/Chair
2015_04032.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04033.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04034.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04035.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04036.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04037.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_04038.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04039.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04040.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04041.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",6,./ExDark/Chair
2015_04042.jpg,"['Bottle', 'Table', 'Chair']","[2, 11, 6]",11,./ExDark/Chair
2015_04043.jpg,"['Cup', 'Chair', 'Bottle', 'People']","[2, 10, 6, 7]",6,./ExDark/Chair
2015_04044.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04045.jpg,"['Cup', 'People', 'Chair']","[10, 6, 7]",10,./ExDark/Chair
2015_04046.jpg,"['Chair', 'People']","[10, 6]",6,./ExDark/Chair
2015_04047.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04048.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04049.jpg,"['Cup', 'Chair']","[6, 7]",6,./ExDark/Chair
2015_04050.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04051.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04052.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04053.jpg,"['Cup', 'Chair']","[6, 7]",6,./ExDark/Chair
2015_04054.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04055.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04056.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04057.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04058.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04059.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04060.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04061.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04062.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04063.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04064.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04065.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04066.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04067.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04068.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04069.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04070.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04071.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04072.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04073.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_04074.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04075.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04076.jpg,"['Bottle', 'Table', 'Chair']","[2, 11, 6]",6,./ExDark/Chair
2015_04077.jpg,"['Chair', 'People']","[10, 6]",6,./ExDark/Chair
2015_04078.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_04079.jpg,"['Chair', 'Table', 'People']","[10, 11, 6]",11,./ExDark/Chair
2015_04080.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04081.jpg,"['Bottle', 'Table', 'Chair']","[2, 11, 6]",11,./ExDark/Chair
2015_04082.jpg,"['Chair', 'Table', 'People']","[10, 11, 6]",10,./ExDark/Chair
2015_04083.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04084.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04085.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_04086.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04087.jpg,"['Cup', 'Table', 'People', 'Chair']","[10, 11, 6, 7]",10,./ExDark/Chair
2015_04088.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04089.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04090.jpg,"['Cup', 'Chair', 'Table', 'People']","[10, 11, 6, 7]",10,./ExDark/Chair
2015_04091.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04092.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04093.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04094.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04095.jpg,"['Chair', 'Table', 'People', 'Cup']","[10, 11, 6, 7]",6,./ExDark/Chair
2015_04096.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04097.jpg,"['People', 'Bottle', 'Chair']","[2, 10, 6]",10,./ExDark/Chair
2015_04098.jpg,"['Cup', 'Chair', 'People']","[10, 6, 7]",10,./ExDark/Chair
2015_04099.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04100.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04101.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04102.jpg,"['Cup', 'Table', 'People', 'Chair']","[10, 11, 6, 7]",11,./ExDark/Chair
2015_04103.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04104.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04105.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_04106.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04107.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04108.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04109.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04110.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_04111.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04112.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04113.jpg,"['People', 'Table', 'Chair']","[10, 11, 6]",11,./ExDark/Chair
2015_04114.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04115.jpg,"['People', 'Chair']","[10, 6]",10,./ExDark/Chair
2015_04116.jpg,"['Chair', 'People']","[10, 6]",6,./ExDark/Chair
2015_04117.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04118.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04119.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04120.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04121.jpg,"['Table', 'Cat', 'Chair']","[11, 5, 6]",11,./ExDark/Chair
2015_04122.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04123.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04124.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04125.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04126.jpg,"['Cup', 'Table', 'Chair']","[11, 6, 7]",11,./ExDark/Chair
2015_04127.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04128.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_04129.jpg,"['Cup', 'Table', 'Chair']","[11, 6, 7]",11,./ExDark/Chair
2015_04130.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04131.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04132.jpg,"['People', 'Bottle', 'Table', 'Chair']","[10, 2, 11, 6]",10,./ExDark/Chair
2015_04133.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04134.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04135.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04136.jpg,"['People', 'Bicycle', 'Chair']","[0, 10, 6]",6,./ExDark/Chair
2015_04137.jpg,"['Chair', 'Bottle', 'Table', 'People']","[11, 10, 2, 6]",10,./ExDark/Chair
2015_04138.jpg,"['Dog', 'Chair']","[8, 6]",6,./ExDark/Chair
2015_04139.jpg,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_04140.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04141.jpg,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04142.jpg,"['Bottle', 'Chair']","[2, 6]",6,./ExDark/Chair
2015_04143.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04144.jpg,"['Cup', 'Table', 'Bottle', 'Chair']","[2, 11, 6, 7]",6,./ExDark/Chair
2015_04145.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04146.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04147.jpg,"['People', 'Table', 'Chair', 'Cup']","[10, 11, 6, 7]",6,./ExDark/Chair
2015_04148.jpg,"['Bottle', 'Chair']","[2, 6]",6,./ExDark/Chair
2015_04149.jpg,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04150.jpg,"['Cup', 'Table', 'Chair']","[11, 6, 7]",11,./ExDark/Chair
2015_04151.jpg,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04152.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04153.JPG,"['Cup', 'Bottle', 'Chair']","[2, 6, 7]",6,./ExDark/Chair
2015_04154.JPEG,"['People', 'Table', 'Chair']","[10, 11, 6]",11,./ExDark/Chair
2015_04155.JPEG,"['Cup', 'Table', 'Chair']","[11, 6, 7]",6,./ExDark/Chair
2015_04156.JPEG,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04157.JPEG,['Chair'],[6],6,./ExDark/Chair
2015_04158.JPEG,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04159.JPEG,"['Cup', 'Table', 'People', 'Chair']","[10, 11, 6, 7]",11,./ExDark/Chair
2015_04160.JPEG,"['Cup', 'Chair', 'Bottle', 'People']","[10, 2, 6, 7]",10,./ExDark/Chair
2015_04161.JPEG,"['People', 'Table', 'Chair']","[10, 11, 6]",6,./ExDark/Chair
2015_04162.JPEG,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04163.JPEG,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04164.JPEG,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04165.JPEG,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04166.JPEG,"['Table', 'Chair']","[11, 6]",11,./ExDark/Chair
2015_04167.JPEG,"['Chair', 'People']","[10, 6]",10,./ExDark/Chair
2015_04168.JPEG,"['People', 'Table', 'Chair']","[10, 11, 6]",6,./ExDark/Chair
2015_04169.JPG,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04170.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04171.JPG,"['Bottle', 'Chair']","[2, 6]",6,./ExDark/Chair
2015_04172.JPG,"['Bottle', 'Chair']","[2, 6]",6,./ExDark/Chair
2015_04173.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04174.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04175.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04176.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04177.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04178.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04179.JPG,"['People', 'Chair']","[10, 6]",6,./ExDark/Chair
2015_04180.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04181.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04182.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04183.JPG,"['People', 'Table', 'Chair']","[10, 11, 6]",6,./ExDark/Chair
2015_04184.JPG,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04185.JPG,"['Table', 'Chair']","[11, 6]",6,./ExDark/Chair
2015_04186.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04187.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04188.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04189.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04190.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04191.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04192.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04193.jpg,"['Bottle', 'Chair']","[2, 6]",6,./ExDark/Chair
2015_04194.JPG,['Chair'],[6],6,./ExDark/Chair
2015_04195.JPG,"['Bottle', 'Chair']","[2, 6]",6,./ExDark/Chair
2015_04196.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04197.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04198.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04199.jpg,['Chair'],[6],6,./ExDark/Chair
2015_04200.jpg,['Chair'],[6],6,./ExDark/Chair
