image,class,x,y,w,h,fpath
2015_03110.jpg,Cat,648,107,242,388,./ExDark/Cat
2015_03111.jpg,Cat,8,7,479,460,./ExDark/Cat
2015_03112.jpg,Cat,245,282,33,53,./ExDark/Cat
2015_03112.jpg,Cat,216,257,35,22,./ExDark/Cat
2015_03112.jpg,Cat,157,243,23,31,./ExDark/Cat
2015_03112.jpg,Cat,140,294,34,27,./ExDark/Cat
2015_03112.jpg,Cat,176,290,38,25,./ExDark/Cat
2015_03112.jpg,Cat,142,418,46,64,./ExDark/Cat
2015_03112.jpg,Cat,100,424,56,50,./ExDark/Cat
2015_03113.jpg,Cat,265,214,270,243,./ExDark/Cat
2015_03114.jpg,Cat,125,275,137,81,./ExDark/Cat
2015_03115.jpg,Cat,280,434,79,93,./ExDark/Cat
2015_03115.jpg,Cat,136,436,71,90,./ExDark/Cat
2015_03116.jpg,Cat,340,402,154,70,./ExDark/Cat
2015_03117.jpg,Cat,191,184,80,69,./ExDark/Cat
2015_03118.jpg,Cat,47,3,445,416,./ExDark/Cat
2015_03119.jpg,Cat,169,73,448,522,./ExDark/Cat
2015_03120.jpg,Cat,8,1,407,369,./ExDark/Cat
2015_03121.jpg,Cat,5,7,482,364,./ExDark/Cat
2015_03122.jpg,Cat,119,19,148,239,./ExDark/Cat
2015_03122.jpg,Chair,4,3,365,293,./ExDark/Cat
2015_03123.jpg,Chair,31,3,143,232,./ExDark/Cat
2015_03123.jpg,Chair,156,1,70,160,./ExDark/Cat
2015_03123.jpg,Cat,293,134,132,76,./ExDark/Cat
2015_03123.jpg,Cat,321,117,72,161,./ExDark/Cat
2015_03124.jpg,Cat,45,398,233,106,./ExDark/Cat
2015_03124.jpg,Cat,205,243,113,44,./ExDark/Cat
2015_03124.jpg,Cat,278,189,70,38,./ExDark/Cat
2015_03125.jpg,Cat,2,56,295,417,./ExDark/Cat
2015_03126.jpg,Cat,151,49,252,237,./ExDark/Cat
2015_03127.jpg,Cat,88,232,283,264,./ExDark/Cat
2015_03128.jpg,Cat,176,122,253,172,./ExDark/Cat
2015_03129.jpg,Cat,292,41,727,569,./ExDark/Cat
2015_03130.jpg,Cat,190,76,158,98,./ExDark/Cat
2015_03131.jpg,Cat,4,74,354,535,./ExDark/Cat
2015_03132.jpg,Cat,60,51,101,88,./ExDark/Cat
2015_03132.jpg,Cat,115,114,112,125,./ExDark/Cat
2015_03132.jpg,Cat,291,233,187,197,./ExDark/Cat
2015_03133.jpg,Cat,76,330,68,69,./ExDark/Cat
2015_03134.jpg,Cat,260,17,237,353,./ExDark/Cat
2015_03135.jpg,Cat,62,42,257,265,./ExDark/Cat
2015_03136.jpg,Cat,354,137,60,164,./ExDark/Cat
2015_03136.jpg,Car,160,30,140,98,./ExDark/Cat
2015_03137.jpg,Cat,138,294,95,173,./ExDark/Cat
2015_03138.jpg,Cat,26,327,278,308,./ExDark/Cat
2015_03139.jpg,Cat,190,411,266,272,./ExDark/Cat
2015_03140.jpg,Cat,83,238,178,168,./ExDark/Cat
2015_03141.jpg,Cat,178,57,720,601,./ExDark/Cat
2015_03142.jpg,Cat,110,19,181,207,./ExDark/Cat
2015_03142.jpg,Cat,249,320,192,140,./ExDark/Cat
2015_03142.jpg,Cat,216,466,123,153,./ExDark/Cat
2015_03143.jpg,Cat,4,101,117,57,./ExDark/Cat
2015_03143.jpg,Cat,123,149,155,113,./ExDark/Cat
2015_03143.jpg,Cat,295,156,107,117,./ExDark/Cat
2015_03144.jpg,Cat,274,384,109,149,./ExDark/Cat
2015_03144.jpg,Car,17,17,402,388,./ExDark/Cat
2015_03145.jpg,Cat,81,138,364,198,./ExDark/Cat
2015_03146.jpg,Cat,261,8,87,196,./ExDark/Cat
2015_03147.jpg,Cat,389,262,98,134,./ExDark/Cat
2015_03147.jpg,Car,91,177,49,26,./ExDark/Cat
2015_03147.jpg,Car,385,172,56,20,./ExDark/Cat
2015_03148.jpg,Cat,345,365,88,84,./ExDark/Cat
2015_03148.jpg,Cat,546,320,171,140,./ExDark/Cat
2015_03149.jpg,Cat,258,175,297,246,./ExDark/Cat
2015_03150.jpg,Cat,223,127,228,273,./ExDark/Cat
2015_03151.jpg,Cat,255,113,167,224,./ExDark/Cat
2015_03152.jpg,Cat,120,463,171,103,./ExDark/Cat
2015_03153.jpg,Cat,310,290,77,50,./ExDark/Cat
2015_03154.jpg,Cat,183,154,51,43,./ExDark/Cat
2015_03155.jpg,Cat,61,50,351,429,./ExDark/Cat
2015_03156.jpg,Cat,84,35,330,321,./ExDark/Cat
2015_03157.jpg,Cat,157,194,99,104,./ExDark/Cat
2015_03158.jpg,Cat,105,240,115,84,./ExDark/Cat
2015_03158.jpg,Cat,300,200,65,119,./ExDark/Cat
2015_03158.jpg,Cat,497,184,55,60,./ExDark/Cat
2015_03158.jpg,Cat,394,229,57,92,./ExDark/Cat
2015_03159.jpg,Cat,258,550,68,46,./ExDark/Cat
2015_03159.jpg,Car,163,381,65,62,./ExDark/Cat
2015_03160.jpg,Cat,98,81,282,270,./ExDark/Cat
2015_03161.jpg,Cat,166,303,20,26,./ExDark/Cat
2015_03162.jpg,Cat,314,202,212,109,./ExDark/Cat
2015_03162.jpg,Car,195,187,144,92,./ExDark/Cat
2015_03162.jpg,Car,414,225,61,41,./ExDark/Cat
2015_03162.jpg,Car,544,207,93,55,./ExDark/Cat
2015_03163.jpg,Cat,194,101,437,305,./ExDark/Cat
2015_03164.jpg,Cat,29,417,45,60,./ExDark/Cat
2015_03164.jpg,Bicycle,48,323,67,92,./ExDark/Cat
2015_03165.jpg,Cat,77,73,315,344,./ExDark/Cat
2015_03166.jpg,Cat,144,321,59,74,./ExDark/Cat
2015_03167.jpg,Cat,266,196,135,85,./ExDark/Cat
2015_03168.jpg,Chair,352,113,233,230,./ExDark/Cat
2015_03168.jpg,Chair,213,3,214,260,./ExDark/Cat
2015_03168.jpg,Chair,24,3,188,265,./ExDark/Cat
2015_03169.jpg,Cat,318,431,159,172,./ExDark/Cat
2015_03170.jpg,Cat,102,322,97,118,./ExDark/Cat
2015_03171.jpg,Cat,57,92,253,292,./ExDark/Cat
2015_03172.jpg,Cat,116,126,114,181,./ExDark/Cat
2015_03173.jpg,Cat,189,86,179,175,./ExDark/Cat
2015_03174.jpg,Cat,146,54,353,514,./ExDark/Cat
2015_03175.jpg,Cat,216,105,136,221,./ExDark/Cat
2015_03176.jpg,Cat,275,17,340,460,./ExDark/Cat
2015_03177.jpg,Cat,379,295,63,40,./ExDark/Cat
2015_03177.jpg,Bicycle,5,259,125,168,./ExDark/Cat
2015_03177.jpg,Bicycle,318,215,73,70,./ExDark/Cat
2015_03177.jpg,Car,479,179,34,45,./ExDark/Cat
2015_03178.jpg,Car,238,287,60,49,./ExDark/Cat
2015_03178.jpg,Car,333,289,47,44,./ExDark/Cat
2015_03178.jpg,Car,367,280,93,64,./ExDark/Cat
2015_03178.jpg,Car,505,251,133,146,./ExDark/Cat
2015_03178.jpg,People,194,247,48,116,./ExDark/Cat
2015_03178.jpg,Cat,260,348,32,41,./ExDark/Cat
2015_03179.jpg,Cat,57,104,276,192,./ExDark/Cat
2015_03180.jpg,Cat,155,32,459,444,./ExDark/Cat
2015_03181.jpg,Cat,97,488,516,453,./ExDark/Cat
2015_03182.jpg,Cat,260,247,179,117,./ExDark/Cat
2015_03182.jpg,Cat,424,172,97,102,./ExDark/Cat
2015_03182.jpg,Cat,303,98,123,101,./ExDark/Cat
2015_03183.jpg,Cat,431,211,340,347,./ExDark/Cat
2015_03184.jpg,Cat,145,198,111,109,./ExDark/Cat
2015_03185.jpg,Cat,135,116,187,265,./ExDark/Cat
2015_03186.jpg,Cat,189,260,93,176,./ExDark/Cat
2015_03187.jpg,Cat,124,324,402,361,./ExDark/Cat
2015_03188.jpg,Cat,212,356,32,48,./ExDark/Cat
2015_03188.jpg,Cat,239,374,63,32,./ExDark/Cat
2015_03189.jpg,Cat,180,14,335,392,./ExDark/Cat
2015_03190.jpg,Cat,144,7,486,414,./ExDark/Cat
2015_03191.jpg,Cat,179,200,311,246,./ExDark/Cat
2015_03192.jpg,Cat,116,256,45,73,./ExDark/Cat
2015_03192.jpg,Motorbike,238,156,35,58,./ExDark/Cat
2015_03192.jpg,Motorbike,287,151,40,90,./ExDark/Cat
2015_03193.jpg,Cat,214,74,241,126,./ExDark/Cat
2015_03194.jpg,Cat,52,20,430,454,./ExDark/Cat
2015_03195.jpg,Cat,206,334,226,234,./ExDark/Cat
2015_03196.jpg,Cat,357,215,96,137,./ExDark/Cat
2015_03196.jpg,Cat,181,227,100,118,./ExDark/Cat
2015_03196.jpg,Cat,3,191,129,172,./ExDark/Cat
2015_03197.jpg,Cat,189,128,381,576,./ExDark/Cat
2015_03198.jpg,Cat,153,383,170,184,./ExDark/Cat
2015_03199.jpg,Cat,283,245,63,75,./ExDark/Cat
2015_03199.jpg,Car,9,61,216,272,./ExDark/Cat
2015_03200.jpg,Cat,89,203,215,193,./ExDark/Cat
2015_03201.jpg,Cat,237,26,582,580,./ExDark/Cat
2015_03202.jpg,Cat,356,178,150,127,./ExDark/Cat
2015_03203.jpg,Cat,34,57,440,851,./ExDark/Cat
2015_03204.jpg,Cat,246,143,204,129,./ExDark/Cat
2015_03205.jpg,Cat,259,413,74,163,./ExDark/Cat
2015_03206.jpg,Cat,64,204,51,100,./ExDark/Cat
2015_03206.jpg,Bottle,264,74,19,31,./ExDark/Cat
2015_03206.jpg,Bottle,315,77,13,32,./ExDark/Cat
2015_03206.jpg,Table,236,94,119,103,./ExDark/Cat
2015_03206.jpg,Chair,83,115,163,57,./ExDark/Cat
2015_03206.jpg,Chair,386,128,121,96,./ExDark/Cat
2015_03207.jpg,Cat,163,417,52,49,./ExDark/Cat
2015_03208.jpg,Cat,234,112,98,115,./ExDark/Cat
2015_03208.jpg,Car,424,2,83,85,./ExDark/Cat
2015_03209.jpg,People,204,109,58,136,./ExDark/Cat
2015_03209.jpg,Cat,443,249,50,32,./ExDark/Cat
2015_03209.jpg,Cat,433,268,69,36,./ExDark/Cat
2015_03209.jpg,Cat,384,295,134,63,./ExDark/Cat
2015_03210.jpg,Cat,310,264,413,358,./ExDark/Cat
2015_03211.jpg,Cat,168,121,469,263,./ExDark/Cat
2015_03212.jpg,Cat,337,350,172,182,./ExDark/Cat
2015_03213.jpg,Cat,142,131,111,154,./ExDark/Cat
2015_03214.jpg,Cat,91,344,29,28,./ExDark/Cat
2015_03214.jpg,Cat,232,358,19,35,./ExDark/Cat
2015_03215.jpg,Cat,116,82,108,266,./ExDark/Cat
2015_03215.jpg,Cat,172,217,166,140,./ExDark/Cat
2015_03216.jpg,Cat,399,102,221,311,./ExDark/Cat
2015_03217.jpg,Cat,322,242,52,44,./ExDark/Cat
2015_03218.jpg,Cat,227,342,53,102,./ExDark/Cat
2015_03219.jpg,Cat,228,5,345,243,./ExDark/Cat
2015_03220.jpg,Cat,63,42,785,730,./ExDark/Cat
2015_03221.jpg,Cat,145,219,705,641,./ExDark/Cat
2015_03222.jpg,Cat,51,33,574,967,./ExDark/Cat
2015_03223.jpg,Cat,76,15,444,407,./ExDark/Cat
2015_03224.jpg,Cat,31,242,758,668,./ExDark/Cat
2015_03225.jpg,Cat,251,100,762,584,./ExDark/Cat
2015_03226.jpg,Cat,440,206,155,163,./ExDark/Cat
2015_03226.jpg,Cat,7,113,140,127,./ExDark/Cat
2015_03227.jpg,Cat,207,323,43,35,./ExDark/Cat
2015_03228.jpg,Cat,34,76,913,483,./ExDark/Cat
2015_03229.jpg,Cat,154,109,263,241,./ExDark/Cat
2015_03230.jpg,Cat,235,103,275,195,./ExDark/Cat
2015_03231.jpg,Cat,253,121,56,124,./ExDark/Cat
2015_03232.jpg,Cat,40,62,462,289,./ExDark/Cat
2015_03233.jpg,Cat,18,107,327,274,./ExDark/Cat
2015_03234.jpg,Cat,108,437,241,179,./ExDark/Cat
2015_03234.jpg,People,146,84,57,142,./ExDark/Cat
2015_03235.jpg,Chair,92,233,39,68,./ExDark/Cat
2015_03235.jpg,Table,130,238,43,70,./ExDark/Cat
2015_03235.jpg,Cat,8,371,53,61,./ExDark/Cat
2015_03236.jpg,Cat,99,247,58,71,./ExDark/Cat
2015_03236.jpg,People,296,112,17,43,./ExDark/Cat
2015_03236.jpg,People,312,110,17,43,./ExDark/Cat
2015_03236.jpg,People,347,153,28,58,./ExDark/Cat
2015_03237.jpg,Cat,150,105,124,94,./ExDark/Cat
2015_03237.jpg,Cat,275,110,87,97,./ExDark/Cat
2015_03238.jpg,Cat,105,385,44,27,./ExDark/Cat
2015_03238.jpg,Car,264,289,76,60,./ExDark/Cat
2015_03238.jpg,Car,378,287,46,40,./ExDark/Cat
2015_03238.jpg,Car,433,287,61,51,./ExDark/Cat
2015_03239.jpg,Car,269,102,103,142,./ExDark/Cat
2015_03239.jpg,Cat,219,208,56,83,./ExDark/Cat
2015_03240.jpg,Cat,402,285,36,39,./ExDark/Cat
2015_03240.jpg,Cat,231,287,19,35,./ExDark/Cat
2015_03241.jpg,Cat,207,133,205,232,./ExDark/Cat
2015_03242.jpg,Cat,190,277,42,30,./ExDark/Cat
2015_03243.jpg,Cat,309,211,82,45,./ExDark/Cat
2015_03244.jpg,Cat,233,271,52,40,./ExDark/Cat
2015_03245.jpg,Cat,209,178,125,126,./ExDark/Cat
2015_03246.jpg,Cat,275,201,73,46,./ExDark/Cat
2015_03247.jpg,Cat,127,30,308,444,./ExDark/Cat
2015_03248.jpg,Cat,144,223,212,212,./ExDark/Cat
2015_03249.jpg,Cat,555,339,91,83,./ExDark/Cat
2015_03250.jpg,Cat,265,334,51,33,./ExDark/Cat
2015_03251.jpg,Cat,288,270,48,69,./ExDark/Cat
2015_03252.jpg,Cat,329,178,48,31,./ExDark/Cat
2015_03253.jpg,Cat,8,43,391,407,./ExDark/Cat
2015_03254.jpg,Cat,375,170,168,190,./ExDark/Cat
2015_03255.jpg,Cat,209,417,132,153,./ExDark/Cat
2015_03255.jpg,People,109,280,29,62,./ExDark/Cat
2015_03256.jpg,Cat,313,125,138,199,./ExDark/Cat
2015_03257.jpg,Cat,132,456,82,65,./ExDark/Cat
2015_03257.jpg,Chair,159,427,67,80,./ExDark/Cat
2015_03257.jpg,Chair,231,405,59,86,./ExDark/Cat
2015_03258.jpg,Cat,240,419,51,57,./ExDark/Cat
2015_03259.jpg,Cat,371,296,48,48,./ExDark/Cat
2015_03259.jpg,People,222,124,54,187,./ExDark/Cat
2015_03260.jpg,Cat,702,410,225,205,./ExDark/Cat
2015_03261.jpg,Cat,192,93,333,591,./ExDark/Cat
2015_03262.jpg,Cat,58,476,59,77,./ExDark/Cat
2015_03263.jpg,Cat,141,4,409,436,./ExDark/Cat
2015_03264.jpg,Cat,349,158,96,95,./ExDark/Cat
2015_03264.jpg,People,11,5,227,415,./ExDark/Cat
2015_03265.jpg,Cat,42,101,854,532,./ExDark/Cat
2015_03266.jpg,Cat,81,56,435,562,./ExDark/Cat
2015_03267.jpg,Cat,146,604,116,96,./ExDark/Cat
2015_03268.jpg,Cat,157,294,59,51,./ExDark/Cat
2015_03268.jpg,Car,278,201,57,46,./ExDark/Cat
2015_03269.jpg,Cat,186,241,64,62,./ExDark/Cat
2015_03269.jpg,Cat,313,317,106,78,./ExDark/Cat
2015_03270.jpg,Cat,152,194,24,37,./ExDark/Cat
2015_03270.jpg,Cat,425,254,87,130,./ExDark/Cat
2015_03271.jpg,Cat,178,256,521,783,./ExDark/Cat
2015_03272.jpg,Cat,295,87,332,367,./ExDark/Cat
2015_03272.jpg,Table,352,230,93,77,./ExDark/Cat
2015_03272.jpg,Chair,129,156,188,148,./ExDark/Cat
2015_03273.jpg,Cat,164,246,23,32,./ExDark/Cat
2015_03274.jpg,Cat,122,259,47,61,./ExDark/Cat
2015_03275.jpg,Cat,144,4,232,406,./ExDark/Cat
2015_03276.jpg,Cat,406,112,190,225,./ExDark/Cat
2015_03277.jpg,Cat,120,228,163,104,./ExDark/Cat
2015_03278.jpg,Cat,237,70,137,113,./ExDark/Cat
2015_03279.jpg,Cat,240,267,52,28,./ExDark/Cat
2015_03280.jpg,Cat,23,93,810,489,./ExDark/Cat
2015_03281.jpg,Cat,224,209,112,55,./ExDark/Cat
2015_03282.jpg,Cat,212,401,236,212,./ExDark/Cat
2015_03283.jpg,Cat,346,308,54,54,./ExDark/Cat
2015_03284.jpg,Cat,162,364,28,14,./ExDark/Cat
2015_03285.jpg,Cat,66,202,192,256,./ExDark/Cat
2015_03286.jpg,Cat,757,314,217,396,./ExDark/Cat
2015_03287.jpg,Cat,99,62,157,222,./ExDark/Cat
2015_03288.jpg,Cat,209,349,77,57,./ExDark/Cat
2015_03289.jpg,Cat,155,407,73,132,./ExDark/Cat
2015_03290.jpg,Cat,266,217,88,72,./ExDark/Cat
2015_03290.jpg,Cat,377,259,119,59,./ExDark/Cat
2015_03290.jpg,Cat,263,298,159,69,./ExDark/Cat
2015_03290.jpg,Cat,120,240,74,84,./ExDark/Cat
2015_03290.jpg,Cat,429,207,41,35,./ExDark/Cat
2015_03291.jpg,Cat,129,254,124,95,./ExDark/Cat
2015_03292.jpg,Cat,237,255,191,205,./ExDark/Cat
2015_03293.jpg,Cat,129,107,350,202,./ExDark/Cat
2015_03294.jpg,Cat,84,88,106,154,./ExDark/Cat
2015_03295.jpg,Cat,283,201,106,82,./ExDark/Cat
2015_03296.jpg,Cat,271,180,110,112,./ExDark/Cat
2015_03297.jpg,Cat,130,242,189,108,./ExDark/Cat
2015_03297.jpg,Cat,291,240,288,113,./ExDark/Cat
2015_03298.jpg,Cat,239,144,137,161,./ExDark/Cat
2015_03299.jpg,Cat,309,95,73,122,./ExDark/Cat
2015_03300.jpg,Cat,84,42,237,353,./ExDark/Cat
2015_03301.jpg,Cat,351,261,172,135,./ExDark/Cat
2015_03302.jpg,Cat,232,8,185,257,./ExDark/Cat
2015_03303.jpg,Cat,305,280,120,103,./ExDark/Cat
2015_03303.jpg,Cup,262,379,43,67,./ExDark/Cat
2015_03303.jpg,People,222,222,114,205,./ExDark/Cat
2015_03303.jpg,Table,174,379,322,243,./ExDark/Cat
2015_03304.jpg,Cat,212,282,160,133,./ExDark/Cat
2015_03304.jpg,Car,319,144,178,90,./ExDark/Cat
2015_03305.jpg,Cat,78,60,527,359,./ExDark/Cat
2015_03306.jpg,Cat,3,97,599,328,./ExDark/Cat
2015_03307.jpg,Cat,165,289,320,150,./ExDark/Cat
2015_03307.jpg,Bicycle,7,2,620,473,./ExDark/Cat
2015_03308.jpg,Cat,21,111,366,281,./ExDark/Cat
2015_03309.jpg,Cat,206,171,265,159,./ExDark/Cat
2015_03309.jpg,Car,39,4,236,57,./ExDark/Cat
2015_03309.jpg,Motorbike,7,14,627,463,./ExDark/Cat
2015_03310.jpg,Cat,207,125,165,178,./ExDark/Cat
2015_03311.jpg,Cat,227,158,162,138,./ExDark/Cat
2015_03312.jpg,Cat,77,134,180,174,./ExDark/Cat
2015_03313.jpg,Cat,204,138,154,199,./ExDark/Cat
2015_03314.jpg,Cat,49,11,441,618,./ExDark/Cat
2015_03315.jpg,Cat,31,140,607,332,./ExDark/Cat
2015_03316.jpg,Cat,72,8,293,373,./ExDark/Cat
2015_03317.jpg,Cat,82,6,479,344,./ExDark/Cat
2015_03318.jpg,Cat,45,87,533,373,./ExDark/Cat
2015_03319.jpg,Cat,362,153,135,127,./ExDark/Cat
2015_03320.jpg,Cat,309,186,113,142,./ExDark/Cat
2015_03321.jpg,Cat,114,95,509,362,./ExDark/Cat
2015_03321.jpg,Cup,514,36,59,89,./ExDark/Cat
2015_03322.jpg,Cat,249,168,139,101,./ExDark/Cat
2015_03323.jpg,Cat,167,47,214,212,./ExDark/Cat
2015_03324.jpg,Cat,82,44,478,355,./ExDark/Cat
2015_03325.jpg,Cat,132,49,380,386,./ExDark/Cat
2015_03326.jpg,Cat,354,58,281,367,./ExDark/Cat
2015_03327.jpg,Cat,6,22,333,583,./ExDark/Cat
2015_03328.jpg,Cat,477,308,128,106,./ExDark/Cat
2015_03328.jpg,Car,168,48,437,205,./ExDark/Cat
2015_03329.jpg,Cat,215,71,270,280,./ExDark/Cat
2015_03330.jpg,Cat,271,146,87,111,./ExDark/Cat
2015_03331.jpg,Cat,5,298,106,107,./ExDark/Cat
2015_03331.jpg,Cat,109,222,88,172,./ExDark/Cat
2015_03331.jpg,Cat,194,201,85,232,./ExDark/Cat
2015_03331.jpg,Cat,295,250,135,203,./ExDark/Cat
2015_03331.jpg,Cat,461,269,103,135,./ExDark/Cat
2015_03331.jpg,Cat,362,261,63,63,./ExDark/Cat
2015_03332.jpg,Cat,361,213,125,137,./ExDark/Cat
2015_03332.jpg,Cat,15,326,250,307,./ExDark/Cat
2015_03332.jpg,Dog,259,157,163,90,./ExDark/Cat
2015_03333.jpg,Cat,186,159,186,116,./ExDark/Cat
2015_03333.jpg,Motorbike,9,10,466,570,./ExDark/Cat
2015_03334.jpg,Cat,164,63,53,105,./ExDark/Cat
2015_03335.jpg,Cat,187,89,384,194,./ExDark/Cat
2015_03336.jpg,Cat,239,70,192,155,./ExDark/Cat
2015_03337.jpg,Cat,209,152,393,232,./ExDark/Cat
2015_03338.jpg,Cat,175,117,444,118,./ExDark/Cat
2015_03339.jpg,Cat,14,151,479,294,./ExDark/Cat
2015_03340.jpg,Cat,54,305,269,165,./ExDark/Cat
2015_03341.jpg,Cat,213,274,225,198,./ExDark/Cat
2015_03341.jpg,People,192,256,20,41,./ExDark/Cat
2015_03341.jpg,People,231,217,27,42,./ExDark/Cat
2015_03341.jpg,People,192,178,23,33,./ExDark/Cat
2015_03341.jpg,People,252,182,18,31,./ExDark/Cat
2015_03341.jpg,People,266,189,16,34,./ExDark/Cat
2015_03341.jpg,People,285,167,17,31,./ExDark/Cat
2015_03341.jpg,People,317,199,26,43,./ExDark/Cat
2015_03341.jpg,People,220,129,16,24,./ExDark/Cat
2015_03341.jpg,People,349,163,24,27,./ExDark/Cat
2015_03341.jpg,People,350,176,18,33,./ExDark/Cat
2015_03341.jpg,People,406,165,18,35,./ExDark/Cat
2015_03341.jpg,People,446,221,17,43,./ExDark/Cat
2015_03341.jpg,People,474,268,20,48,./ExDark/Cat
2015_03342.jpg,Cat,163,196,157,189,./ExDark/Cat
2015_03343.jpg,Cat,139,195,217,330,./ExDark/Cat
2015_03344.jpg,Cat,54,253,132,154,./ExDark/Cat
2015_03345.jpg,Cat,218,204,212,177,./ExDark/Cat
2015_03346.jpg,Cat,287,145,88,82,./ExDark/Cat
2015_03346.jpg,Car,27,201,603,268,./ExDark/Cat
2015_03347.jpg,Cat,249,48,323,175,./ExDark/Cat
2015_03347.jpg,Cat,19,216,410,258,./ExDark/Cat
2015_03348.jpg,Cat,27,40,170,222,./ExDark/Cat
2015_03348.jpg,Cat,202,122,164,372,./ExDark/Cat
2015_03349.jpg,Cat,194,118,161,128,./ExDark/Cat
2015_03350.jpg,Cat,169,84,380,198,./ExDark/Cat
2015_03351.jpg,Cat,116,33,339,272,./ExDark/Cat
2015_03352.jpg,Cat,146,159,77,212,./ExDark/Cat
2015_03353.jpg,Cat,399,132,223,289,./ExDark/Cat
2015_03354.jpg,Cat,40,65,220,118,./ExDark/Cat
2015_03355.JPEG,Cat,222,176,95,72,./ExDark/Cat
2015_03356.JPEG,Cat,157,115,95,48,./ExDark/Cat
2015_03356.JPEG,Cat,223,163,67,66,./ExDark/Cat
2015_03357.JPEG,Chair,239,185,64,38,./ExDark/Cat
2015_03357.JPEG,Chair,45,186,109,179,./ExDark/Cat
2015_03357.JPEG,Chair,158,194,117,176,./ExDark/Cat
2015_03357.JPEG,Chair,304,194,107,176,./ExDark/Cat
2015_03357.JPEG,Chair,413,221,68,113,./ExDark/Cat
2015_03357.JPEG,Table,172,194,249,151,./ExDark/Cat
2015_03358.JPEG,Cat,327,114,76,69,./ExDark/Cat
2015_03358.JPEG,Cat,111,223,172,68,./ExDark/Cat
2015_03359.JPEG,Cat,36,174,157,155,./ExDark/Cat
2015_03359.JPEG,Cat,230,166,209,160,./ExDark/Cat
2015_03359.JPEG,Cat,364,150,133,163,./ExDark/Cat
2015_03360.JPEG,Cat,127,5,286,239,./ExDark/Cat
2015_03361.jpg,Cat,263,236,419,303,./ExDark/Cat
2015_03362.jpg,Cat,974,907,1141,554,./ExDark/Cat
2015_03363.jpg,Cat,1541,1022,272,313,./ExDark/Cat
2015_03363.jpg,People,923,17,503,982,./ExDark/Cat
2015_03363.jpg,Car,308,44,340,207,./ExDark/Cat
2015_03363.jpg,Car,474,74,401,313,./ExDark/Cat
2015_03363.jpg,Car,1256,37,1923,1342,./ExDark/Cat
2015_03364.jpg,Cat,1351,547,649,591,./ExDark/Cat
2015_03365.JPG,Cat,1229,1219,111,215,./ExDark/Cat
2015_03365.JPG,Car,234,845,821,412,./ExDark/Cat
2015_03366.JPG,Car,51,838,742,440,./ExDark/Cat
2015_03366.JPG,Car,144,1503,405,357,./ExDark/Cat
2015_03366.JPG,Cat,1558,1292,156,274,./ExDark/Cat
2015_03367.JPG,Cat,1503,1133,343,534,./ExDark/Cat
2015_03368.jpg,Cat,413,355,119,134,./ExDark/Cat
2015_03368.jpg,Chair,182,105,817,617,./ExDark/Cat
2015_03369.JPG,Cat,1024,1344,381,322,./ExDark/Cat
2015_03370.JPG,Cat,1856,1046,218,125,./ExDark/Cat
2015_03371.JPG,Cat,835,1324,1087,365,./ExDark/Cat
2015_03371.JPG,Car,364,1575,3503,1376,./ExDark/Cat
2015_03371.JPG,Car,37,1384,501,603,./ExDark/Cat
2015_03372.JPG,Car,28,1261,433,573,./ExDark/Cat
2015_03372.JPG,Car,122,1443,3720,1524,./ExDark/Cat
2015_03372.JPG,Cat,1047,1125,1193,577,./ExDark/Cat
2015_03373.JPG,Cat,852,925,909,845,./ExDark/Cat
2015_03374.JPG,Cat,1361,1362,527,747,./ExDark/Cat
2015_03374.JPG,Car,1986,46,1987,2042,./ExDark/Cat
2015_03375.JPG,Cat,920,1184,1261,977,./ExDark/Cat
2015_03376.jpg,Cat,62,7,530,425,./ExDark/Cat
2015_03377.jpg,Cat,175,528,296,255,./ExDark/Cat
2015_03378.jpg,Cat,20,25,432,472,./ExDark/Cat
2015_03379.jpg,Cat,97,10,501,186,./ExDark/Cat
2015_03380.jpg,Cat,200,62,638,555,./ExDark/Cat
2015_03381.jpg,Cat,14,83,640,518,./ExDark/Cat
2015_03382.jpg,Cat,108,33,655,454,./ExDark/Cat
2015_03383.jpg,Cat,104,20,793,498,./ExDark/Cat
2015_03384.jpg,Cat,300,71,596,534,./ExDark/Cat
2015_03385.jpg,Cat,64,210,649,676,./ExDark/Cat
2015_03386.jpg,Cat,397,167,356,717,./ExDark/Cat
2015_03387.jpg,Cat,430,275,124,197,./ExDark/Cat
2015_03387.jpg,Car,471,565,288,188,./ExDark/Cat
2015_03388.jpg,Cat,138,92,678,445,./ExDark/Cat
2015_03389.jpg,Cat,54,19,397,744,./ExDark/Cat
2015_03390.jpg,Cat,72,253,114,124,./ExDark/Cat
2015_03390.jpg,Dog,325,138,144,71,./ExDark/Cat
2015_03390.jpg,People,99,168,492,101,./ExDark/Cat
2015_03391.jpg,Cat,338,292,246,467,./ExDark/Cat
2015_03391.jpg,People,156,39,615,723,./ExDark/Cat
2015_03392.jpg,Cat,404,297,198,228,./ExDark/Cat
2015_03393.jpg,Cat,368,460,218,186,./ExDark/Cat
2015_03394.jpg,Cat,554,278,481,371,./ExDark/Cat
2015_03395.jpg,Cat,173,176,286,441,./ExDark/Cat
2015_03396.jpg,Cat,13,417,414,208,./ExDark/Cat
2015_03397.jpg,Cat,405,68,199,117,./ExDark/Cat
2015_03397.jpg,Cat,75,224,139,122,./ExDark/Cat
